id,city,street,number,building,block,km,estate,additional,phone
SDEK_KSD2,Краснодар,улица Монтажников,3Б,,,,,"
 Адрес от СДЭКА: ул. Монтажников, 3 б, 30
 Инструкция от СДЭКА: Монтажников",+7(938)4760612
SDEK_BON2,Бор,улица Филиппова,2,,,,,"
 Адрес от СДЭКА: Филиппова, 2
 Инструкция от СДЭКА: Стадион Спартак",+7(930)2835274
SDEK_MUR12,Мурманск,Кольский проспект,12,,,,,"
 Адрес от СДЭКА: пр. Кольский, 12
 Инструкция от СДЭКА: Остановка Улица Капитана Пономарёва",+7(815)2788774
SDEK_IZHV19,Ижевск,улица Карла Маркса,287,,,,,"
 Адрес от СДЭКА: Ул. Карла Маркса, 287
 Инструкция от СДЭКА: Магазин «Океан»",+7(950)1525538
SDEK_SPB364,Санкт-Петербург,проспект Большевиков,37,,1,,,"
 Адрес от СДЭКА: проспект Большевиков, 37, корп.1
 Инструкция от СДЭКА: проспект Большевиков, 33",+7(800)7753553
SDEK_SMF3,Симферополь,Севастопольская улица,112,,,,,"
 Адрес от СДЭКА: ул. Севастопольская, 112
 Инструкция от СДЭКА: Залесская",+7(978)0001165
SDEK_NSK35,Новосибирск,улица Вавилова,3,,,,,"
 Адрес от СДЭКА: ул. Вавилова, 3, 2
 Инструкция от СДЭКА: Плановая",+7(958)8542645
SDEK_NSK98,городской округ Новосибирск,Северный проезд,43,,1,,,"
 Адрес от СДЭКА: пр. Северный, 43, 1
 Инструкция от СДЭКА: Мебельная фабрика",+7(383)2022250
SDEK_UU9,Улан-Удэ,переулок Волконского,1А,,,,,"
 Адрес от СДЭКА: переулок Волконского, 1А
 Инструкция от СДЭКА: Кинотеатр Октябрь",+7(996)3501378
SDEK_BLK12,Балаково,улица Факел Социализма,24,,,,,"
 Адрес от СДЭКА: ул. Факел Социализма, 24
 Инструкция от СДЭКА: Техникум",+7(800)7753553
SDEK_TSIV1,Цивильск,улица Никитина,3,,,,,"
 Адрес от СДЭКА: ул. Никитина, 3
 Инструкция от СДЭКА: Черемушки",+7(937)9574030
SDEK_MSK842,Москва,Верхняя Сыромятническая улица,7,,,,,"
 Адрес от СДЭКА: ул. Верхняя Сыромятническая, 7 стр 1
 Инструкция от СДЭКА: Курский вокзал",+7(800)7753553
SDEK_BRN37,Барнаул,улица Шумакова,46,,,,,"
 Адрес от СДЭКА: ул. Шумакова, 46
 Инструкция от СДЭКА: Площадь Адмирала Кузнецова",+7(800)7753553
SDEK_PAV5,станица Павловская,улица Чкалова,3,,,,,"
 Адрес от СДЭКА: ул. Чкалова, 3/2
 Инструкция от СДЭКА: Аптека №2",+7(953)0819010
SDEK_NCHL22,Набережные Челны,35-й комплекс,9/2,,,,,"
 Адрес от СДЭКА: ул. Раскольникова, 40
 Инструкция от СДЭКА: ул. Раскольникова",+7(855)2919200
SDEK_KUA1,Красноуральск,улица Ленина,55,,,,,"
 Адрес от СДЭКА: ул. Ленина, 55
 Инструкция от СДЭКА: Магазин «Мечта»",+7(901)2202020
SDEK_VLK36,Владивосток,Народный проспект,28,,,,,"
 Адрес от СДЭКА: Народный пр-т, 28, оф.112а
 Инструкция от СДЭКА: Военное шоссе, Пед. училище",+7(967)7178261
SDEK_TYUM69,Тюмень,улица Дружбы,73,,4,,,"
 Адрес от СДЭКА: ул. Дружбы, 73, корп.4
 Инструкция от СДЭКА: Дружбы",+7(963)0612090
SDEK_MSK743,Москва,улица Боженко,9,,,,,"
 Адрес от СДЭКА: ул. Боженко, 9
 Инструкция от СДЭКА: Боженко д.12",+7(800)7753553
SDEK_LYUB4,Люберцы,улица 3-е Почтовое Отделение,49,,2,,,"
 Адрес от СДЭКА: ул. 3-е Почтовое Отделение, 49 к.2
 Инструкция от СДЭКА: 2-е отделение милиции",+7(968)8325391
SDEK_YENI1,Енисейск,улица Кирова,74,,,,,"
 Адрес от СДЭКА: ул. Кирова, 74
 Инструкция от СДЭКА: Школа №1, Универмаг",+7(391)2054117
SDEK_RZN17,Рязань,улица Строителей,1А,,,,,"
 Адрес от СДЭКА: ул. Строителей, 1а
 Инструкция от СДЭКА: ул. Строителей",+7(920)9619913
SDEK_MSK65,Москва,Динамовская улица,1А,,,,,"
 Адрес от СДЭКА: ул. Динамовская, 1А, 110а
 Инструкция от СДЭКА: -",+7(925)3578826
SDEK_SPB537,Санкт-Петербург,проспект Пятилеток,13,,1,,,"
 Адрес от СДЭКА: проспект Пятилеток, 13к1
 Инструкция от СДЭКА: Джона Рида",+7(800)7753553
SDEK_SPB238,Санкт-Петербург,проспект Стачек,59,,,,,"
 Адрес от СДЭКА: Проспект Стачек , 59
 Инструкция от СДЭКА: Комсомольская площадь",+7(800)7753553
SDEK_NN59,Нижний Новгород,улица Дьяконова,11А,,,,,"
 Адрес от СДЭКА: ул. Дьяконова, 11А
 Инструкция от СДЭКА: Никольский собор",+7(800)7753553
SDEK_NSK159,Новосибирск,8-й Порт-Артурский переулок,76,,,,,"
 Адрес от СДЭКА: 8-й Порт-Артурский пер., 76
 Инструкция от СДЭКА: ул. Спортивная",+7(800)7753553
SDEK_VTK2,Воткинск,улица Карла Либкнехта,82,,,,,"
 Адрес от СДЭКА: ул. Карла Либкнехта, 82
 Инструкция от СДЭКА: 1 Мая",+7(950)8140608
SDEK_SPB311,Санкт-Петербург,Народная улица,68,,1,,,"
 Адрес от СДЭКА: Народная, 68, 1
 Инструкция от СДЭКА: Правобережные бани",+7(950)0448609
SDEK_BEYe3,Белебей,Интернациональная улица,75Б,,,,,"
 Адрес от СДЭКА: ул.Интернациональная, 75Б
 Инструкция от СДЭКА: Столовая №9",+7(937)8444684
SDEK_SPB476,Санкт-Петербург,Лиговский проспект,44,,,,,"
 Адрес от СДЭКА: Лиговский проспект, 44
 Инструкция от СДЭКА: Кузнечный переулок",+7(800)7753553
SDEK_KSD51,Краснодар,улица Александра Покрышкина,2/2,,,,,"
 Адрес от СДЭКА: ул. Покрышкина, 2/2, пом. 298
 Инструкция от СДЭКА: ул.  Покрышкина, 4/6",+7(928)4289090
SDEK_VLG44,Волгоград,Ангарская улица,108,,,,,"
 Адрес от СДЭКА: ул. Ангарская, 108
 Инструкция от СДЭКА: 30-я поликлиника",+7(844)2224108
SDEK_YEKB51,Екатеринбург,улица Баумана,4Б,,,,,"
 Адрес от СДЭКА: ул. Баумана, 4Б
 Инструкция от СДЭКА: Метро Уралмаш,  Кинотеатр Заря",+7(982)6342052
SDEK_IPA1,Ипатово,улица Гагарина,106А,,,,,"
 Адрес от СДЭКА: ул. Гагарина, 106
 Инструкция от СДЭКА: Районная поликлиника",+7(938)6515637
SDEK_CHUD1,Чудово,улица Некрасова,22,,,,,"
 Адрес от СДЭКА: ул. Некрасова, 22
 Инструкция от СДЭКА: Чудово, Остановка Художественная Галерея",+7(816)2787868
SDEK_NN61,Нижний Новгород,проспект Ленина,33,,,,,"
 Адрес от СДЭКА: проспект Ленина, 33
 Инструкция от СДЭКА: Заречный бульвар",+7(800)7753553
SDEK_NPR11,Москва,Боровское шоссе,46,,,,,"
 Адрес от СДЭКА: Боровское шоссе, 46
 Инструкция от СДЭКА: Боровское шоссе д.56",+7(800)7753553
SDEK_MSK665,Москва,Туристская улица,27,,1,,,"
 Адрес от СДЭКА: ул. Туристская, 27, корп. 1
 Инструкция от СДЭКА: Аптека",+7(800)7753553
SDEK_NSK179,Новосибирск,Троллейная улица,23,,,,,"
 Адрес от СДЭКА: ул. Троллейная, 23
 Инструкция от СДЭКА: ул. Плахотного",+7(996)0737221
SDEK_RZN24,Рязань,улица Гагарина,69,,,,,"
 Адрес от СДЭКА: ул. Гагарина, 69
 Инструкция от СДЭКА: ТЦ Полетаевский",+7(930)7858560
SDEK_NN52,Нижний Новгород,проспект Гагарина,105А,,,,,"
 Адрес от СДЭКА: ул. Гагарина, 105А
 Инструкция от СДЭКА: ул. Лебедева",+7(800)7753553
SDEK_IZO3,Изобильный,Южная улица,204,,,,,"
 Адрес от СДЭКА: ул. Южная, 204
 Инструкция от СДЭКА: ул. Линейная",+7(800)7753553
SDEK_BUD2,Будённовск,улица Борцов Революции,191,,,,,"
 Адрес от СДЭКА: ул. Борцов Революции, 191Г
 Инструкция от СДЭКА: Гостиница",+7(928)0101923
SDEK_VGL5,Вологда,улица Гоголя,95,,,,,"
 Адрес от СДЭКА: ул. Гоголя, 95
 Инструкция от СДЭКА: Кооперативный техникум",+7(921)0613332
SDEK_SPB141,Санкт-Петербург,Бухарестская улица,67,,1,,,"
 Адрес от СДЭКА: ул. Бухарестская, 67, корп. 1
 Инструкция от СДЭКА: Станция метро Проспект Славы",+7(921)9506335
SDEK_KSK39,Красноярск,Аэровокзальная улица,2,,,,,"
 Адрес от СДЭКА: ул. Аэровокзальная, 2, пом. 23
 Инструкция от СДЭКА: Аэровокзальная",+7(391)2340567
SDEK_RTK8,Реутов,улица Ленина,1А,,,,,"
 Адрес от СДЭКА: ул. Ленина, 1А
 Инструкция от СДЭКА: Станция Реутово",+7(800)7753553
SDEK_BRYU1,станица Брюховецкая,Красная улица,207,,,,,"
 Адрес от СДЭКА: ул. Красная, 207/1
 Инструкция от СДЭКА: Администрация",+7(918)6660607
SDEK_RSHCHN1,городской посёлок Рощино,Садовая улица,4,,,,,"
 Адрес от СДЭКА: ул. Садовая, 4
 Инструкция от СДЭКА: ул. Садовая",+7(961)6127620
